"SERVICE_ID","SERVICE_NAME"
1200801,Số cuộc gọi được trả lời bởi ĐTV trong 20s (Di động Vip)
1200802,Tổng cuộc gọi có yêu cầu thực trong tháng (Di động Vip)
1200800,KHCN_Di động Vip
1200800,KHCN_Di động Vip
1200848,Số ticket được hỗ trợ xử lý trong thời gian 24h
1200849,Tổng số ticket  chuyển qua phần mềm GNOC
1200847,Tỷ lệ xử lý trong hạn
1200847,Tỷ lệ xử lý trong hạn
1200926,Giao dịch giao tiền nhanh trong 2h thành công trong hạn
1200927,Tổng GD giao tiền nhanh 2h thành công
1200925,Giao tiền nhanh (trong 2h)
1200925,Giao tiền nhanh (trong 2h)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
1200709,Digicel
1200752,PSLL Natcom
3130,Kinh doanh In
3130,Kinh doanh In
20,Doanh thu di động
20,Doanh thu di động
1200864,Tổng KH đánh giá (FO)
1200863,Tổng KH Hài lòng (FO)
1200862,Mức độ hài lòng của khách hàng kênh FO
1200862,Mức độ hài lòng của khách hàng kênh FO
1200876,Tổng KH khảo sát  thành công DV SME
1200875,Tổng KH hài lòng DV SME
1200874,Mức độ hài lòng SME
1200874,Mức độ hài lòng SME
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
9031,Độ chính xác Speech-to-Text lớn nhất
9032,Độ chính xác Speech-to-Text nhỏ nhất
9041,Độ chính xác trong nhận diện/phân loại ảnh/video lớn nhất
9042,Độ chính xác trong nhận diện/phân loại ảnh/video nhỏ nhất
163,Doanh thu thương mại điện tử
163,Doanh thu thương mại điện tử
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
1200911,Tổng số lượng khách hàng trả lời khảo sát (GP CNTT)
1200910,Tổng số lượng khách hàng cho điểm 4 và 5 (GP CNTT)
1200909,Mức độ hài lòng dịch vụ chuyển đổi số cho KH doanh nghiệp lớn và chính phủ (CSAT)
1200909,Mức độ hài lòng dịch vụ chuyển đổi số cho KH doanh nghiệp lớn và chính phủ (CSAT)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
1200804,Số cuộc gọi được trả lời bởi ĐTV trong 60s (Di động đại trà)
1200805,Tổng cuộc gọi có yêu cầu thực trong tháng (Di động đại trà)
1200803,KHCN_Di động đại trà
1200803,KHCN_Di động đại trà
162,Doanh thu kinh doanh quốc tế
162,Doanh thu kinh doanh quốc tế
163,Doanh thu thương mại điện tử
163,Doanh thu thương mại điện tử
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
1200873,Tổng KH khảo sát  thành công DV Cố định
1200872,Tổng KH hài lòng DV Cố định
1200871,Mức độ hài lòng cố định
1200871,Mức độ hài lòng cố định
1200930,Tổng GD giao tiền nhanh 4h thành công
1200929,Giao dịch giao tiền nhanh trong 4h thành công trong hạn
1200928,Giao tiền nhanh (trong 4h)
1200928,Giao tiền nhanh (trong 4h)
2160406,Năng suất lao động
2160406,Năng suất lao động
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
1200709,Digicel
1200752,PSLL Natcom
1200813,"Tổng phản ánh của KH về  tình trạng sóng, về chất lượng DV thoại"
1200814,Tổng Thuê bao
5067,DT dịch vụ nhóm SME
5067,DT dịch vụ nhóm SME
1200958,Tổng số bài tiêu cực qua kênh Digital xác minh được thông tin với khách hàng
1200957,Tổng số bài tiêu cực qua kênh Digital được gỡ
1200956,Tỷ lệ gỡ bài thành công dịch vụ chuyển phát
1200956,Tỷ lệ gỡ bài thành công dịch vụ chuyển phát
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
200128,Lợi nhuận từ hoạt động Đầu tư Tài chính
200128,Lợi nhuận từ hoạt động Đầu tư Tài chính
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
20,Doanh thu di động
20,Doanh thu di động
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
147,Doanh thu di động
147,Doanh thu di động
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
147,Doanh thu di động
147,Doanh thu di động
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
20,Doanh thu di động
20,Doanh thu di động
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1201001,Tỷ lệ giao dịch thành công
1201001,Tỷ lệ giao dịch thành công
1301001,Tỉ lệ hệ thống được giám sát CLDL
1301001,Tỉ lệ hệ thống được giám sát CLDL
1301001,Tỉ lệ hệ thống được giám sát CLDL
1301001,Tỉ lệ hệ thống được giám sát CLDL
1301001,Tỉ lệ hệ thống được giám sát CLDL
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
3767,DOANH THU DỊCH VỤ (trừ Hubbing)
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
1323,Tổng DT reg (mobile) trả trước + trả sau
1325,ARPU
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
2160400,Số lao động bình quân
2160400,Số lao động bình quân
2160400,Số lao động bình quân
2160400,Số lao động bình quân
2160400,Số lao động bình quân
4209,Doanh thu dịch vụ mới
4209,Doanh thu dịch vụ mới
4209,Doanh thu dịch vụ mới
4209,Doanh thu dịch vụ mới
4209,Doanh thu dịch vụ mới
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
9221,Tổng số lượng dự án
9221,Tổng số lượng dự án
9221,Tổng số lượng dự án
9218,Tổng doanh thu BDT
9218,Tổng doanh thu BDT
9218,Tổng doanh thu BDT
9218,Tổng doanh thu BDT
9218,Tổng doanh thu BDT
9218,Tổng doanh thu BDT
9022,Dự án tốt nhất trong nhóm usecase PTDL làm tăng doanh thu
9023,Dự án kém trong nhóm usecase PTDL làm tăng doanh thu
9044,Thời gian phản hồi trên 1 request trong thị giác máy tính lớn nhất
9045,Thời gian phản hồi trên 1 request trong thị giác máy tính nhỏ nhất
9046,Thời gian phản hồi trên 1 request trong thị giác máy tính trung vị
9028,Độ chính xác trong nhận diện/phân loại ngôn ngữ/tiếng nói/văn bản lớn nhất
9028,Độ chính xác trong nhận diện/phân loại ngôn ngữ/tiếng nói/văn bản lớn nhất
9028,Độ chính xác trong nhận diện/phân loại ngôn ngữ/tiếng nói/văn bản lớn nhất
9028,Độ chính xác trong nhận diện/phân loại ngôn ngữ/tiếng nói/văn bản lớn nhất
9028,Độ chính xác trong nhận diện/phân loại ngôn ngữ/tiếng nói/văn bản lớn nhất
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
20,Doanh thu di động
20,Doanh thu di động
5067,DT dịch vụ nhóm SME
5067,DT dịch vụ nhóm SME
148,TD TK gốc TT
153,Khác
154,Cước phát sinh TS
1148,Tiêu dùng thực di động (TT+TS)
148,TD TK gốc TT
153,Khác
154,Cước phát sinh TS
1148,Tiêu dùng thực di động (TT+TS)
4209,Doanh thu dịch vụ mới
4209,Doanh thu dịch vụ mới
276,FTTx - TB thực tăng/giảm
276,FTTx - TB thực tăng/giảm
276,FTTx - TB thực tăng/giảm
276,FTTx - TB thực tăng/giảm
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
1201003,Tỷ lệ khách hàng trải nghiệm tồi dịch vụ
1201003,Tỷ lệ khách hàng trải nghiệm tồi dịch vụ
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
9031,Độ chính xác Speech-to-Text lớn nhất
9032,Độ chính xác Speech-to-Text nhỏ nhất
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
1202004,Tài khoản Viettel Money PSGD tăng thêm
1202004,Tài khoản Viettel Money PSGD tăng thêm
1202004,Tài khoản Viettel Money PSGD tăng thêm
1202004,Tài khoản Viettel Money PSGD tăng thêm
1202003,Lũy kế Tài khoản Viettel Money PSGD
1202004,Tài khoản Viettel Money PSGD tăng thêm
9165,Doanh thu tăng thêm ARPU
9165,Doanh thu tăng thêm ARPU
9165,Doanh thu tăng thêm ARPU
9165,Doanh thu tăng thêm ARPU
9165,Doanh thu tăng thêm ARPU
9041,Độ chính xác trong nhận diện/phân loại ảnh/video lớn nhất
9042,Độ chính xác trong nhận diện/phân loại ảnh/video nhỏ nhất
9043,Độ chính xác trong nhận diện/phân loại ảnh/video trung vị
9001,Tổng số dự án đang phát triển
9002,Tổng số dự án đang triển khai thử nghiệm
9003,Tổng số dự án triển khai định kỳ
9157,Tổng doanh thu nội bộ
9158,Tổng doanh thu ngoài
9159,Tổng doanh thu theo loại dự án DS
9160,Tổng DT theo loại dự án CV
9161,Tổng DT theo loại dự án NLP
9157,Tổng doanh thu nội bộ
9158,Tổng doanh thu ngoài
9156,Tổng doanh thu các dự án/ UC
9221,Tổng số lượng dự án
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
21000101,Lợi nhuận TT (không CLTG)
21000101,Lợi nhuận TT (không CLTG)
21000101,Lợi nhuận TT (không CLTG)
21000101,Lợi nhuận TT (không CLTG)
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
21200121,Dòng tiền ròng
200121,Dòng tiền ròng
1300101,SLCB nghỉ ốm dài ngày do QL quản lý
1300102,SLCB hết tuổi PVTN (n+1) do QL quản lý
1300107,Vị trí trọng yếu tại thời điểm hiện tại
6001,Đã hoàn thành
6003,Chậm tiến độ
6002,Sắp đến hạn
6003,Chậm tiến độ
6002,Sắp đến hạn
6004,Đang thực hiện
6001,Đã hoàn thành
1300133,CĐV giữ chức danh CBQL
1300134,BCH tổ chức Công đoàn.
1300135,CĐV là người dân tộc thiểu số.
1300010,Tổng số phản ánh
1300136,CĐV là Đảng viên chính thức.
1300137,CĐV là Đảng viên dự bị.
1300055,SLCB có trình độ Tiến sỹ do CQCT quản lý
1300056,SLCB có trình độ Thạc sỹ do CQCT quản lý
1300057,SLCB có trình độ Đại học do CQCT quản lý
1300058,SLCB có trình độ Cao đẳng do CQCT quản lý
1300059,SLCB có trình độ Sơ cấp do  CQCT quản lý
1300060,SLCB có trình độ Khác do CQCT quản lý
1300164,TN là Đảng viên chính thức
1300165,TN là Đảng viên dự bị
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1300049,SLCB có phân loại CBCH do CQCT quản lý
1300050,SLCB có phân loại CBCT do CQCT quản lý
1300051,SLCB có phân loại CBHC do CQCT quản lý
1300052,SLCB có phân loại Kỹ thuật do CQCT quản lý
1300053,SLCB có phân loại CMNV do CQCT quản lý
1300054,SLCB có phân loại Khác do CQCT quản lý
6003,Chậm tiến độ
6002,Sắp đến hạn
6004,Đang thực hiện
6001,Đã hoàn thành
1300110,SL nhân sự dân sự trong DA QS
1300111,SL nhân sự quân sự trong DA QS
1300112,SL nhân sự dân sự trong DA DS
1300113,SL nhân sự quân sự trong DA DS
1300073,SLCB nghỉ chờ hưu do CQCT quản lý
1300074,SLCB nghỉ ốm dài ngày do CQCT quản lý
1300075,SLCB hết tuổi PVTN (n+1) do CQCT quản lý
1300100,SLCB nghỉ chờ hưu do QL quản lý
1300101,SLCB nghỉ ốm dài ngày do QL quản lý
1300102,SLCB hết tuổi PVTN (n+1) do QL quản lý
1300154,Tổ chức ĐTN cấp trên cơ sở
1300155,Tổ chức ĐTN cấp cơ sở
1300156,Tổ chức Liên chi đoàn
1300157,Chi đoàn
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
6002,Sắp đến hạn
6003,Chậm tiến độ
6001,Đã hoàn thành
6003,Chậm tiến độ
1300033,SLĐU viên
1300034,SLCU viên
1300042,Đảng cấp trực thuộc QUTW đã giám sát theo cấp thực hiện
1300043,Đảng cấp Đảng bộ cấp trên trực tiếp cơ sở đã giám sát theo cấp thực hiện
1300044,Đảng cấp Đảng bộ cơ sở đã giám sát theo cấp thực hiện
1300045,Đảng cấp Chi bộ cơ sở đã giám sát theo cấp thực hiện
1300046,Đảng cấp Đảng bộ bộ phận đã giám sát theo cấp  thực hiện
1300047,Đảng cấp Chi bộ trực thuộc đã giám sát theo cấp thực hiện
1300140,TCPN cấp trên cơ sở
1300141,TCPN cấp cơ sở
1300142,TC Chi hội phụ nữ
1300143,Tổ Phụ nữ
1300055,SLCB có trình độ Tiến sỹ do CQCT quản lý
1300056,SLCB có trình độ Thạc sỹ do CQCT quản lý
1300057,SLCB có trình độ Đại học do CQCT quản lý
1300058,SLCB có trình độ Cao đẳng do CQCT quản lý
1300059,SLCB có trình độ Sơ cấp do  CQCT quản lý
1300060,SLCB có trình độ Khác do CQCT quản lý
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
10174,DOANH THU DỊCH VỤ & SẢN XUẤT
1300147,Phụ nữ giữ chức danh CBQL
1300148,BCH tổ chức Phụ nữ
1300149,Phụ nữ là người dân tộc thiểu số
1300152,Phụ nữ được khen thưởng
1300153,Tổ chức Phụ nữ được khen thưởng
6003,Chậm tiến độ
6002,Sắp đến hạn
6004,Đang thực hiện
6001,Đã hoàn thành
1300061,SLCB có quân hàm Tướng do CQCT quản lý
1300062,SLCB có quân hàm Đại tá do CQCT quản lý
1300063,SLCB có quân hàm Thượng tá do CQCT quản lý
1300064,SLCB có quân hàm Trung tá do CQCT quản lý
1300065,SLCB có quân hàm Thiếu tá do CQCT quản lý
1300066,SLCB có quân hàm Đại úy do CQCT quản lý
1300067,SLCB có quân hàm Thượng úy do CQCT quản lý
1300108,Dự án quân sự
1300109,Dự án dân sự
1300158,TN làm việc trong nước
1300159,TN làm việc thị trường nước ngoài
1300160,TN tham gia cấp ủy
1300166,TN được khen thưởng
1300167,TC ĐTN được khen thưởng
6003,Chậm tiến độ
6002,Sắp đến hạn
6004,Đang thực hiện
6001,Đã hoàn thành
6003,Chậm tiến độ
6002,Sắp đến hạn
6004,Đang thực hiện
6001,Đã hoàn thành
6003,Chậm tiến độ
6002,Sắp đến hạn
6004,Đang thực hiện
6001,Đã hoàn thành
6003,Chậm tiến độ
