GROUPPROFILECODE,CYCLETIME,AREACODE,DASHBOARDID,DASHBOARDNAME
VPTD,1,TD,9987,Thuê bao MOBILE MONEY_9987
VPTD,1,TD,9935,Thuê bao MOBILE MONEY
VPTD,1,TD,9988,Thuê bao MOBILE MONEY_9988
VPTD,1,TD,9989,THUÊ BAO TRUYỀN HÌNH_9989
VPTD,1,TD,9990,Thuê bao FTTH_9990
VPTD,1,MOV,10135,Doanh thu dịch vụ_10135
VPTD,1,MOV,10136,Thuê bao di động phát triển thực_10136
VPTD,1,MOV,10137,Thuê bao 4G phát triển thực_10137
VPTD,1,MOV,10138,Tổng doanh thu_10138
VPTD,1,MOV,10139,Tiêu dùng thực di động_10139
VPTD,1,MOV,10140,Thuê bao register_10140
VPTD,1,MOV,10141,Thuê bao FTTH_10141
VPTD,1,MOV,10142,MOV_10142
VPTD,1,MOV,10143,Doanh thu di động_10143
VPTD,1,MOV,10144,Doanh thu kinh doanh quốc tế_10144
VPTD,1,MOV,10145,Doanh thu cố định_10145
VPTD,1,MOV,10146,Doanh thu giải pháp CNTT_10146
VPTD,1,MOV,10147,Doanh thu thương mại điện tử_10147
VPTD,1,MOV,10148,DOANH THU DỊCH VỤ & SẢN XUẤT_10148
VPTD,1,MOV,10149,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ_10149
VPTD,1,MOV,10150,THUÊ BAO VÍ PSGD_10150
VPTD,2,VTTNEWNEW,10289,DỊCH VỤ TV360
VPTD,2,TD,10315,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,1,VTN,10335,TỶ LỆ HỌC VIÊN ĐĂNG KÝ VẬN DỤNG KIẾN THỨC VÀO CÔNG VIỆC_10335
VPTD,1,VTN,10336,TỶ LỆ HỌC VIÊN VẬN DỤNG KIẾN THỨC THÀNH CÔNG_10336
VPTD,1,VTN,10337,VTAca_10337
VPTD,1,VTN,10338,TỶ LỆ HỌC VIÊN ĐÚNG THÀNH PHẦN THAM GIA ĐÀO TẠO_10338
VPTD,1,VTN,10339,TỶ LỆ KHỐI LƯỢNG ĐÀO TẠO THỰC HIỆN SO VỚI KẾ HOẠCH_10339
VPTD,1,VTN,10340,TỶ LỆ HỌC VIÊN THI KIỂM TRA CUỐI KHÓA ĐẠT YÊU CẦU_10340
VPTD,2,TD,10415,Tiêu dùng thực di động Copy
VPTD,1,TD,10435,Tổng doanh thu Copy
VPTD,1,HVT,10535,VTAca Copy
VPTD,2,VMC,10537,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,VTTNEWNEW,10538,THUÊ BAO TRUYỀN HÌNH
BAN_DO,1,TD,8975,DOANH THU DỊCH VỤ & SẢN XUẤT
BAN_DO,2,TD,9037,DÒNG TIỀN RÒNG
BAN_DO,2,TD,9040,THU NHẬP BQ
Dashboard KPI QTDL,2,TD,9061,TỶ LỆ CDE CÓ LUẬT GIÁM SÁT
Dashboard KPI QTDL,2,TD,9115,TỔNG SỐ LƯỢNG PHẢN ÁNH CÁC RULE ĐÁNH GIÁ CÁC TIÊU CHUẨN CLDL
BAN_DO,2,VTTNEWNEW,9235,DOANH THU CỐ ĐỊNH
BAN_DO,2,VTS,9425,Lợi nhuận
Dashboard Năm,2,VTG,9575,THUÊ BAO VÍ PSGD
BAN_DO,2,VDS,9298,DT BÁN THẺ CÀO NỘI MẠNG
BAN_DO,2,VDS,9299,DV CHUYỂN TIỀN
BAN_DO,2,VDS,9301,THUÊ BAO VIETTEL MONEY PSGD
BAN_DO,1,VTTNEWNEW,9375,DOANH THU DI ĐỘNG
BAN_DO,1,VDS,9396,DV THANH TOÁN ĐIỆN TỬ
BAN_DO,1,VDS,9398,DV KHAI THÁC DỮ LIỆU
BAN_DO,1,VDS,9400,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
BAN_DO,2,VTS,9422,Doanh thu bán hàng DA BQP
BAN_DO,2,VTS,9428,Tổng doanh thu (KD)
Dashboard Năm,2,VTG,9576,DÒNG TIỀN VỀ VN
Dashboard Năm,2,VTS,9597,DT BÁN HÀNG Y TẾ
VPTD,2,CTM,9717,DOANH THU HỢP NHẤT (TC)
VPTD,2,CTM,9718,TỔNG DOANH THU (TIÊU DÙNG)
VPTD,2,CTM,9735,SỐ LAO ĐỘNG BQ
VPTD,1,TD,9776,THUÊ BAO TRUYỀN HÌNH
Dashboard Năm,1,BC,9835,Doanh thu hợp nhất KD_9835
Dashboard Năm,1,BC,9836,Tổng doanh thu KD_9836
Dashboard Năm,1,BC,9837,Doanh thu bán hàng_9837
Dashboard Năm,1,BC,9838,Doanh thu chuyển phát_9838
Dashboard Năm,1,BC,9839,Doanh thu LOGISTICS_9839
Dashboard Năm,1,BC,9840,VTPost_9840
Dashboard Năm,1,BC,9841,DT THƯƠNG MẠI VÀ DỊCH VỤ_9841
Dashboard Năm,1,BC,9842,DỊCH VỤ OS_9842
Dashboard Năm,1,BC,9843,DOANH THU DỊCH VỤ & SẢN XUẤT_9843
Dashboard Năm,1,BC,9844,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ_9844
Dashboard Năm,2,TD,9845,Tập Đoàn Copy
VPTD,1,HVT,10199,TỶ LỆ HỌC VIÊN ĐĂNG KÝ VẬN DỤNG KIẾN THỨC VÀO CÔNG VIỆC
VPTD,1,HVT,10200,TỶ LỆ HỌC VIÊN VẬN DỤNG KIẾN THỨC THÀNH CÔNG
VPTD,1,VTTNEWNEW,10295,DỊCH VỤ TV360
VPTD,1,T008,10375,Doanh thu dịch vụ SME_10375
VPTD,1,T008,10376,Doanh thu dịch vụ di động_10376
VPTD,1,T008,10377,Thuê bao register_10377
VPTD,1,T008,10378,Doanh thu dịch vụ nhóm VTS_10378
VPTD,1,T008,10379,Thuê bao FTTH_10379
VPTD,1,T008,10380,Thuê bao di động phát triển thực_10380
VPTD,1,T008,10381,Thuê bao 4G phát triển thực_10381
VPTD,1,T008,10382,Tổng doanh thu dịch vụ_10382
VPTD,1,T008,10383,Doanh thu dịch vụ cố định băng rộng_10383
VPTD,1,T008,10384,Doanh thu dịch vụ nhóm VTT_10384
VPTD,1,T008,10385,Hà Nội_10385
VPTD,1,T008,10386,Doanh thu dịch vụ nhóm VDS_10386
BAN_DO,2,TD,9033,Tập Đoàn
BAN_DO,2,TD,9036,LỢI NHUẬN TT
BAN_DO,2,VTG,9275,THUÊ BAO VÍ PSGD
VPTD,1,KGM,9063,DOANH THU DỊCH VỤ & SẢN XUẤT
BAN_DO,2,VDS,9300,DOANH THU DỊCH VỤ
BAN_DO,1,VTG,9327,Tiêu dùng thực di động
Dashboard KPI QTDL,2,TD,9059,SỐ LƯỢNG HỆ THỐNG TÍCH HỢP ĐÁNH GIÁ DỮ LIỆU
Dashboard KPI QTDL,2,TD,9060,Tập đoàn
BAN_DO,1,VTG,9328,Thuê bao register
BAN_DO,1,VTG,9329,Thuê bao di động phát triển thực
BAN_DO,1,VTG,9330,Thuê bao 4G phát triển thực
BAN_DO,2,VTS,9415,Chi Phí
BAN_DO,1,VTG,9332,Thuê bao FTTH
BAN_DO,1,VTS,9380,DT BÁN HÀNG VIỄN THÔNG
BAN_DO,1,VTG,9379,THUÊ BAO VÍ PSGD
BAN_DO,1,VTG,9335,VTG
BAN_DO,1,VTG,9336,DOANH THU CỘNG NGANG (KD)
BAN_DO,1,VTG,9337,Doanh thu dịch vụ (trừ hubbing)
BAN_DO,1,VTG,9338,DOANH THU DỊCH VỤ & SẢN XUẤT
BAN_DO,2,VTS,9416,Tổng doanh thu tài chính
BAN_DO,1,VTTNEWNEW,9376,DOANH THU CỐ ĐỊNH
BAN_DO,2,VTS,9417,Lao động BQ trong DS
BAN_DO,2,VTS,9418,DOANH THU DỊCH VỤ & SẢN XUẤT
BAN_DO,2,VTS,9419,Doanh thu bán hàng y tế
BAN_DO,2,VTS,9420,Doanh thu bán hàng viễn thông
BAN_DO,2,VTS,9421,Doanh thu bán hàng giải pháp CNTT
BAN_DO,2,VTS,9423,Doanh thu bán hàng giáo dục
Dashboard Năm,2,VTTNEWNEW,9495,Thuê bao VIETTEL MONEY_9495
Dashboard Năm,2,VTTNEWNEW,9496,TIÊU DÙNG THỰC DI ĐỘNG
Dashboard Năm,2,VTTNEWNEW,9497,TỔNG DOANH THU (KD)
Dashboard Năm,2,VTTNEWNEW,9498,DOANH THU CỐ ĐỊNH
Dashboard Năm,2,VTTNEWNEW,9499,DOANH THU DỊCH VỤ & SẢN XUẤT
Dashboard Năm,2,VTTNEWNEW,9500,THUÊ BAO REGISTER DI ĐỘNG
Dashboard Năm,2,VTTNEWNEW,9501,THUÊ BAO DI DỘNG PSC THỰC
Dashboard Năm,2,VTTNEWNEW,9502,THUÊ BAO 4G PSC THỰC
Dashboard Năm,2,VTTNEWNEW,9503,Thuê bao FTTH
Dashboard Năm,2,VTTNEWNEW,9504,Dán thẻ epass_9504
Dashboard Năm,2,VTTNEWNEW,9505,NĂNG SUẤT LAO ĐỘNG BQ
Dashboard Năm,2,VTTNEWNEW,9506,LAO ĐỘNG BQ TRONG DS
Dashboard Năm,2,VTTNEWNEW,9507,DOANH THU DI ĐỘNG
Dashboard Năm,2,VTTNEWNEW,9508,DÒNG TIỀN RÒNG_9508
Dashboard Năm,2,VTTNEWNEW,9509,THU NHẬP BQ
Dashboard Năm,2,VTTNEWNEW,9510,VTT
Dashboard Năm,2,VTTNEWNEW,9511,LỢI NHUẬN TT
Dashboard Năm,2,VTTNEWNEW,9512,DÒNG TIỀN VỀ VN_9512
Dashboard Năm,2,VTTNEWNEW,9513,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
Dashboard Năm,2,VTTNEWNEW,9514,TỔNG DOANH THU (TC)
Bản đồ năm,2,TD,9475,Thuê bao VIETTEL MONEY
VPTD,1,CTM,9715,TỔNG DOANH THU (BÁN THẺ)
VPTD,1,CTM,9716,TỔNG DOANH THU (TIÊU DÙNG)
Bản đồ năm,2,TD,9478,DOANH THU DỊCH VỤ
VPTD,2,CTM,9719,TỔNG DOANH THU (BÁN THẺ)
Bản đồ năm,2,TD,9480,DỊCH VỤ TV360
Bản đồ năm,2,TD,9481,THUÊ BAO DI ĐỘNG PSC THỰC
Bản đồ năm,2,TD,9482,Thuê bao 4G phát triển thực
Bản đồ năm,2,TD,9483,Thuê bao FTTH
Bản đồ năm,2,TD,9484,Dán thẻ epass
VPTD,2,CTM,9720,CHI PHÍ
VPTD,1,TD,9775,Thuê bao FTTH
Bản đồ năm,2,TD,9487,DOANH THU
Bản đồ năm,2,TD,9488,THUÊ BAO TRUYỀN HÌNH
VPTD,2,TD,10475,Doanh thu dịch vụ (mới)
Bản đồ năm,2,TD,9490,Tập Đoàn
Bản đồ năm,2,TD,9491,LỢI NHUẬN TT
Bản đồ năm,2,TD,9492,DÒNG TIỀN VỀ VN
VPTD,1,N351,9877,Doanh thu dịch vụ nhóm VDS Copy
VPTD,1,HVT,10195,VTAca
Dashboard Năm,2,VTS,9595,DT BÁN HÀNG GIẢI PHÁP CNTT
Dashboard Năm,2,VTG,9516,TIÊU DÙNG THỰC DI ĐỘNG
Dashboard Năm,2,VTG,9517,DOANH THU CỘNG NGANG (KD)
Dashboard Năm,2,VTG,9518,DOANH THU DỊCH VỤ (TRỪ HUBBING)
Dashboard Năm,2,VTG,9519,DOANH THU DỊCH VỤ & SẢN XUẤT
Dashboard Năm,2,VTG,9520,THUÊ BAO REGISTER DI ĐỘNG
Dashboard Năm,2,VTG,9521,THUÊ BAO DI ĐỘNG PSC THỰC
Dashboard Năm,2,VTG,9522,THUÊ BAO 4G PSC THỰC
Dashboard Năm,2,VTG,9523,THUÊ BAO FTTH
Dashboard Năm,2,VTS,9596,DT BÁN HÀNG GIÁO DỤC
Dashboard Năm,2,VTG,9525,NĂNG SUẤT LAO ĐỘNG BQ
Dashboard Năm,2,VTG,9526,LAO ĐỘNG BQ TRONG DS
Dashboard Năm,2,VTS,9598,DT BÁN HÀNG DA BQP
Dashboard Năm,2,VTG,9528,DÒNG TIỀN RÒNG
Dashboard Năm,2,VTG,9529,THU NHẬP BQ
Dashboard Năm,2,VTG,9530,VTG
Dashboard Năm,2,VTG,9531,LỢI NHUẬN TT
VPTD,1,HVT,10196,TỶ LỆ HỌC VIÊN ĐÚNG THÀNH PHẦN THAM GIA ĐÀO TẠO
Dashboard Năm,2,VTG,9533,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
Dashboard Năm,2,VTG,9534,DOANH THU CỘNG NGANG (TC)
Dashboard Năm,2,VTTNEWNEW,9557,DOANH THU DỊCH VỤ
VPTD,1,CTM,9664,TỔNG DOANH THU (KD)
VPTD,1,HVT,10197,TỶ LỆ KHỐI LƯỢNG ĐÀO TẠO THỰC HIỆN SO VỚI KẾ HOẠCH
VPTD,1,HVT,10198,TỶ LỆ HỌC VIÊN THI KIỂM TRA CUỐI KHÓA ĐẠT YÊU CẦU
VPTD,1,TD,10215,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,1,CTM,9668,CTM
Bản đồ năm,2,TD,9695,LAO ĐỘNG BQ TRONG DS
VPTD,2,TD,10496,Thuê bao FTTH (mới)
VPTD,2,TD,10480,THUÊ BAO TRUYỀN HÌNH (mới)
VPTD,2,TD,10481,DỊCH VỤ TV360 (mới)
VPTD,2,TD,10497,Dán thẻ epass (mới)
VPTD,2,VTTNEWNEW,10515,VTT Copy
VPTD,2,VTG,10536,Lợi nhuận TT gồm PERU
VPTD,1,VTTNEWNEW,10555,THUÊ BAO TRUYỀN HÌNH
VPTD,1,TD,10175,Thuê bao VIETTEL MONEY_10175
VPTD,1,VDS,9937,THUÊ BAO MOBILE MONEY
VPTD,1,TD,9995,Thuê bao VIETTEL MONEY_9995
VPTD,1,TD,9996,DỊCH VỤ TV360_9996
VPTD,1,TD,9997,DOANH THU DỊCH VỤ & SẢN XUẤT_9997
VPTD,1,TD,9998,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ_9998
VPTD,1,TD,9999,Doanh thu dịch vụ_9999
VPTD,1,TD,10000,Thuê bao di động phát triển thực_10000
VPTD,1,TD,10001,Thuê bao 4G phát triển thực_10001
VPTD,1,TD,10002,Dán thẻ epass_10002
VPTD,1,TD,10003,Tổng doanh thu_10003
VPTD,1,TD,10004,Tiêu dùng thực di động_10004
VPTD,1,TD,10005,Thuê bao register_10005
VPTD,1,TD,10006,Tập Đoàn_10006
VPTD,1,TD,10007,Thuê bao MOBILE MONEY_10007
VPTD,1,TD,10008,Thuê bao MOBILE MONEY_10008
VPTD,1,TD,10009,THUÊ BAO TRUYỀN HÌNH_10009
VPTD,1,TD,10010,Thuê bao FTTH_10010
VPTD,1,TD,10176,DỊCH VỤ TV360_10176
VPTD,1,TD,10177,DOANH THU DỊCH VỤ & SẢN XUẤT_10177
VPTD,1,TD,10178,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ_10178
VPTD,1,TD,10179,Doanh thu dịch vụ_10179
VPTD,1,TD,10180,Thuê bao di động phát triển thực_10180
VPTD,1,TD,10181,Thuê bao 4G phát triển thực_10181
VPTD,1,TD,10182,Dán thẻ epass_10182
VPTD,1,TD,10183,Tổng doanh thu_10183
VPTD,1,TD,10184,Tiêu dùng thực di động_10184
VPTD,1,TD,10185,Thuê bao register_10185
VPTD,1,TD,10186,Tập Đoàn_10186
VPTD,1,TD,10187,Thuê bao MOBILE MONEY_10187
VPTD,1,TD,10188,Thuê bao MOBILE MONEY_10188
VPTD,1,TD,10189,THUÊ BAO TRUYỀN HÌNH_10189
VPTD,1,TD,10190,Thuê bao FTTH_10190
BAN_DO,2,TD,9038,DÒNG TIỀN VỀ VN
BAN_DO,2,TD,9042,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
BAN_DO,2,TD,9035,DOANH THU CỘNG NGANG (TC)
Dashboard KPI QTDL,2,TD,9075,TỔNG CDE ĐÃ ĐƯỢC TÍCH HỢP
BAN_DO,2,VTS,9426,Doanh thu dịch vụ (trừ hubbing)
BAN_DO,2,VDS,9216,DV KHAI THÁC DỮ LIỆU
BAN_DO,2,VDS,9217,DV THANH TOÁN ĐIỆN TỬ
BAN_DO,2,VDS,9218,DỊCH VỤ SMS
BAN_DO,2,VDS,9219,DOANH THU DỊCH VỤ & SẢN XUẤT
Dashboard tuần chỉ huy,1,TD,9831,Tiêu dùng thực di động VTT
VPTD,2,TD,9635,Thuê bao Truyền hình
Dashboard Năm,2,VTS,9537,DOANH THU CỘNG NGANG (KD)
Dashboard Năm,2,VTS,9538,DOANH THU DỊCH VỤ (TRỪ HUBBING)
Dashboard Năm,2,VTS,9539,DOANH THU DỊCH VỤ & SẢN XUẤT
BAN_DO,2,VDS,9225,NĂNG SUẤT LAO ĐỘNG BQ
BAN_DO,2,VDS,9226,LAO ĐỘNG BQ TRONG DS
BAN_DO,2,VDS,9227,TỔNG DOANH THU(KD)
Bản đồ năm,2,TD,9815,THU NHẬP BÌNH QUÂN Copy
BAN_DO,2,VDS,9229,THU NHẬP BÌNH QUÂN
BAN_DO,2,VDS,9230,VDS
BAN_DO,2,VDS,9231,LỢI NHUẬN TT
BAN_DO,1,VDS,9358,Thuê bao VIETTEL MONEY PSGD
BAN_DO,2,VDS,9233,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
BAN_DO,2,VDS,9234,TỔNG DOANH THU (TC)
BAN_DO,2,VTTNEWNEW,9255,DOANH THU CÁC DỊCH VỤ MỚI
BAN_DO,2,VTTNEWNEW,9237,TIÊU DÙNG THỰC DI ĐỘNG
Dashboard tuần chỉ huy,1,TD,9829,Doanh thu dịch vụ VTT
BAN_DO,1,VDS,9359,VDS
BAN_DO,1,VDS,9360,Tổng doanh thu (kd)
BAN_DO,1,VDS,9361,Doanh thu dịch vụ
BAN_DO,1,VDS,9362,DOANH THU DỊCH VỤ & SẢN XUẤT
BAN_DO,1,VTTNEWNEW,9377,DOANH THU CÁC DỊCH VỤ MỚI
BAN_DO,1,VTS,9381,DT BÁN HÀNG GIẢI PHÁP CNTT
BAN_DO,1,VDS,9397,DV CHUYỂN TIỀN
Dashboard tuần chỉ huy,1,TD,9832,Doanh thu dịch vụ (trừ hubbing)
VPTD,1,STL,9939,Doanh thu di động_9939
VPTD,1,TD,9915,Thuê bao VIETTEL MONEY_9915
Dashboard Năm,2,VTS,9545,NĂNG SUẤT LAO ĐỘNG BQ
Dashboard Năm,2,VTS,9546,LAO ĐỘNG BQ TRONG DS
Dashboard Năm,2,VTS,9547,DT BÁN HÀNG VIỄN THÔNG
VPTD,1,TD,9916,DỊCH VỤ TV360_9916
Dashboard Năm,2,VTS,9549,THU NHẬP BQ
Dashboard Năm,2,VTS,9550,VTS
Dashboard Năm,2,VTS,9551,LỢI NHUẬN TT
VPTD,1,TD,9917,DOANH THU DỊCH VỤ & SẢN XUẤT_9917
Dashboard Năm,2,VTS,9553,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
Dashboard Năm,2,VTS,9554,DOANH THU CỘNG NGANG (TC)
Dashboard Năm,2,VTTNEWNEW,9556,DOANH THU DỊCH VỤ NHÓM SME
Dashboard Năm,2,VTS,9599,CHI PHÍ (TC)
VPTD,1,TD,9918,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ_9918
VPTD,1,TD,9919,Doanh thu dịch vụ_9919
VPTD,1,TD,9920,Thuê bao di động phát triển thực_9920
VPTD,1,TD,9921,Thuê bao 4G phát triển thực_9921
VPTD,1,TD,9922,Dán thẻ epass_9922
VPTD,1,TD,9923,Tổng doanh thu_9923
VPTD,1,TD,9924,Tiêu dùng thực di động_9924
VPTD,1,TD,9925,Thuê bao register_9925
VPTD,1,TD,9926,Tập Đoàn_9926
VPTD,1,TD,9927,THUÊ BAO TRUYỀN HÌNH_9927
VPTD,1,TD,9928,Thuê bao FTTH_9928
VPTD,1,STL,9940,Doanh thu cố định_9940
VPTD,1,STL,9941,Doanh thu kinh doanh quốc tế_9941
VPTD,1,STL,9942,Doanh thu thương mại điện tử_9942
VPTD,1,STL,9943,Doanh thu giải pháp CNTT_9943
VPTD,1,STL,9944,DOANH THU DỊCH VỤ & SẢN XUẤT_9944
VPTD,1,STL,9945,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ_9945
VPTD,1,STL,9946,THUÊ BAO VÍ PSGD_9946
VPTD,1,STL,9947,Doanh thu dịch vụ_9947
VPTD,1,STL,9948,Thuê bao di động phát triển thực_9948
VPTD,1,STL,9949,Thuê bao 4G phát triển thực_9949
VPTD,1,STL,9950,Tổng doanh thu_9950
VPTD,1,STL,9951,Tiêu dùng thực di động_9951
VPTD,1,STL,9952,Thuê bao register_9952
VPTD,1,STL,9953,Thuê bao FTTH_9953
VPTD,1,STL,9954,STL_9954
VPTD,1,VTN,10355,TỶ LỆ HỌC VIÊN ĐĂNG KÝ VẬN DỤNG KIẾN THỨC VÀO CÔNG VIỆC_10335_10355
VPTD,1,VTN,10356,TỶ LỆ HỌC VIÊN VẬN DỤNG KIẾN THỨC THÀNH CÔNG_10336_10356
VPTD,1,VTN,10357,VTAca_10337_10357
VPTD,1,VTN,10358,TỶ LỆ HỌC VIÊN ĐÚNG THÀNH PHẦN THAM GIA ĐÀO TẠO_10338_10358
VPTD,1,VTN,10359,TỶ LỆ KHỐI LƯỢNG ĐÀO TẠO THỰC HIỆN SO VỚI KẾ HOẠCH_10339_10359
VPTD,1,VTN,10360,TỶ LỆ HỌC VIÊN THI KIỂM TRA CUỐI KHÓA ĐẠT YÊU CẦU_10340_10360
VPTD,2,TD,10455,Tổng doanh thu (mới)
VPTD,2,TD,10476,Tiêu dùng thực di động (mới)
VPTD,2,TD,10477,DOANH THU DỊCH VỤ & SẢN XUẤT (mới)
VPTD,2,TD,10478,Thuê bao register (mới)
VPTD,2,TD,10479,Thuê bao 4G phát triển thực (mới)
VPTD,2,TD,10495,Thuê bao di động phát triển thực (mới)
VPTD,2,TD,10482,Thuê bao VIETTEL MONEY (mới)
VPTD,2,TD,10483,Thuê bao MOBILE MONEY (mới)
DB_TTKT,2,TD,10635,TỶ LỆ ĐƠN THƯ THUỘC THẨM QUYỀN ĐƯỢC GIẢI QUYẾT ĐÚNG THỜI HẠN
DT_TC,2,TD,10576,Tập Đoàn
DT_TC,2,TD,10577,DÒNG TIỀN RÒNG
VPTD,1,H004003,10640,Tổng doanh thu dịch vụ
VPTD,1,H004003,10657,Thuê bao di động phát triển thực
VPTD,1,H004003,10641,Thuê bao FTTH
VPTD,2,H004003,10650,Tổng doanh thu dịch vụ
VPTD,2,H004003,10651,Thuê bao register
VPTD,2,H004003,10652,Doanh thu dịch vụ cố định băng rộng
VPTD,2,H004003,10653,Doanh thu dịch vụ nhóm VTT
VPTD,2,H004003,10654,Doanh thu dịch vụ nhóm VDS
DB_CNCNC,2,VTTNEWNEW,10835,KPI MỨC ĐỘ HOÀN THÀNH CÔNG BỐ KHOA HỌC
DB_CNCNC,2,VTTNEWNEW,10836,NHIỆM VỤ KHOA HỌC CÔNG NGHỆ
DB_CNCNC,2,VTTNEWNEW,10837,VTT
DB_CNCNC,2,VTTNEWNEW,10838,KPI MỨC ĐỘ HOÀN THÀNH ĐĂNG KÝ SÁNG CHẾ
VPTD,2,ANM,10855,Doanh thu dịch vụ Copy
DB_DN,2,TD,10982,"TỶ LỆ TUÂN THỦ QĐ VỀ XD, KK VÀ TH THỎA THUẬN QT"
DB_DN,2,TD,10983,Tập đoàn
DB_CQCT,2,TD,11095,Tập đoàn Copy
DB_TCKT,2,TD,11096,TỜ TRÌNH THANH QUYẾT TOÁN CHI PHÍ
DB_CNTT,2,TD,11102,Tập đoàn
DB_DN,2,TD,10961,TỶ LỆ HỒ SƠ ĐOÀN RA ĐÚNG QUY ĐỊNH
DT_TC,2,TD,10595,DÒNG TIỀN VỀ
DB_CQCT,2,TD,10660,Tập đoàn
VPTD,2,TD,10875,Doanh thu dịch vụ VTTN
DB_TTKT,2,TD,10615,"TỶ LỆ KẾT LUẬN, KIẾN NGHỊ KIỂM TRA, KIỂM TOÁN ĐƯỢC THỰC HIỆN"
VPTD_6M,2,TD,10903,LEAD TIME
DB_TTKT,2,TD,10583,"MỨC ĐỘ HOÀN THÀNH KẾ HOẠCH THANH TRA, KIỂM TOÁN"
DB_TTKT,2,TD,10584,TẬP ĐOÀN
DB_DTXD,2,TD,10978,TỶ LỆ TỒN KHO QUÁ HẠN
DB_DN,2,TD,10981,TỶ LỆ CBNV TUÂN THỦ QĐ ĐN QUÂN SỰ
DB_TCKT,2,TD,11098,GIÁ TRỊ TẠM ỨNG CHO NHÂN VIÊN
DT_TC,2,TD,10578,LỢI NHUẬN TRƯỚC THUẾ
DB_TTKT,2,TD,10636,TỶ LỆ CÁC VỤ VIỆC ĐƯỢC GIẢI QUYẾT ĐÚNG THỜI HẠN
VPTD,2,H004003,10649,Thuê bao 4G phát triển thực
DB_TTKT,2,VTTNEWNEW,10839,TỶ LỆ ĐƠN THƯ THUỘC THẨM QUYỀN ĐƯỢC GIẢI QUYẾT ĐÚNG THỜI HẠN
DB_TTKT,2,VTTNEWNEW,10840,"TỶ LỆ KẾT LUẬN, KIẾN NGHỊ KIỂM TRA, KIỂM TOÁN ĐƯỢC THỰC HIỆN"
DB_TTKT,2,VTTNEWNEW,10841,"MỨC ĐỘ HOÀN THÀNH KẾ HOẠCH THANH TRA, KIỂM TOÁN"
DB_TTKT,2,VTTNEWNEW,10842,VTT
DB_TTKT,2,VTTNEWNEW,10843,TỶ LỆ CÁC VỤ VIỆC ĐƯỢC GIẢI QUYẾT ĐÚNG THỜI HẠN
DB_DTXD,2,TD,10976,GIÁM SÁT THỰC HIỆN ĐẤU THẦU QUA MẠNG
VPTD,1,TD,10877,Doanh thu dịch vụ VTTN
DB_DTXD,2,TD,10977,TỶ LỆ TIẾT KIỆM ĐTMS
DB_DTXD,2,VTTNEWNEW,10995,SỐ LƯỢNG DA ĐẦU TƯ THỰC HIỆN TRONG KỲ
DB_DTXD,2,VTTNEWNEW,10996,VTT
DB_DTXD,2,VTTNEWNEW,10997,TỶ LỆ HOÀN THÀNH GIÁ TRỊ KHỐI LƯỢNG ĐẦU TƯ DA
DB_DTXD,2,VTTNEWNEW,10998,TỶ LỆ HOÀN THÀNH KH BÁN THANH LÝ TÀI SẢN
DB_DTXD,2,VTTNEWNEW,10999,TỶ LỆ VTTB THU HỒI TỒN KHO QUÁ HẠN
DB_DTXD,2,VTTNEWNEW,11000,TỶ LỆ HÀNG HÓA KINH DOANH TỒN KHO QUÁ HẠN
VPTD,1,H004003,10637,Doanh thu dịch vụ nhóm VDS
VPTD,1,H004003,10638,Doanh thu dịch vụ nhóm VTT
VPTD,1,H004003,10639,Doanh thu dịch vụ cố định băng rộng
VPTD,1,H004003,10642,Doanh thu dịch vụ nhóm VTS
VPTD,1,H004003,10644,Doanh thu dịch vụ di động
VPTD,2,H004003,10645,Doanh thu dịch vụ SME
VPTD,2,H004003,10646,Doanh thu dịch vụ nhóm VTS
VPTD,2,H004003,10647,Thuê bao FTTH
VPTD,2,H004003,10648,Thuê bao di động phát triển thực
VPTD,2,H004003,10675,Q.Ba Đình
VPTD_6M,2,T008,10695,Hà Nội_10695
VPTD_6M,2,T008,10696,Doanh thu dịch vụ SME_10696
VPTD_6M,2,T008,10697,Doanh thu dịch vụ di động_10697
VPTD_6M,2,T008,10698,Doanh thu dịch vụ nhóm VTS_10698
VPTD_6M,2,T008,10699,Thuê bao FTTH_10699
VPTD_6M,2,T008,10700,Thuê bao di động phát triển thực_10700
VPTD_6M,2,T008,10701,Thuê bao 4G phát triển thực_10701
VPTD_6M,2,T008,10702,Tổng doanh thu dịch vụ_10702
VPTD_6M,2,T008,10703,Thuê bao register_10703
